,timestamp,state,action,reward,next_state
488,"2008-04-15 05:25:40,165","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2460', 'ST_31003477.Q_LISSE.value': '2064.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2340', 'ST_31003477.Q_LISSE.value': '2244.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}"
489,"2008-04-15 05:26:20,166","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2340', 'ST_31003477.Q_LISSE.value': '2244.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2220', 'ST_31003477.Q_LISSE.value': '2328.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}"
490,"2008-04-15 05:27:00,173","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2220', 'ST_31003477.Q_LISSE.value': '2328.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '1440', 'ST_31003477.Q_LISSE.value': '2016.0', 'ST_31003477.T.value': '3.0', 'ST_31003477.T_LISSE.value': '3.0'}"
491,"2008-04-15 05:27:40,165","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '1440', 'ST_31003477.Q_LISSE.value': '2016.0', 'ST_31003477.T.value': '3.0', 'ST_31003477.T_LISSE.value': '3.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '1800', 'ST_31003477.Q_LISSE.value': '1752.0', 'ST_31003477.T.value': '4.0', 'ST_31003477.T_LISSE.value': '4.0'}"
492,"2008-04-15 05:28:20,162","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '1800', 'ST_31003477.Q_LISSE.value': '1752.0', 'ST_31003477.T.value': '4.0', 'ST_31003477.T_LISSE.value': '4.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '40', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '10', 'ST_31003477.Q.value': '2160', 'ST_31003477.Q_LISSE.value': '1800.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}"
493,"2008-04-15 05:29:00,167","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '40', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '10', 'ST_31003477.Q.value': '2160', 'ST_31003477.Q_LISSE.value': '1800.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '40', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '27', 'ST_31003477.Q.value': '1680', 'ST_31003477.Q_LISSE.value': '1920.0', 'ST_31003477.T.value': '4.0', 'ST_31003477.T_LISSE.value': '4.0'}"
494,"2008-04-15 05:29:40,164","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '40', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '27', 'ST_31003477.Q.value': '1680', 'ST_31003477.Q_LISSE.value': '1920.0', 'ST_31003477.T.value': '4.0', 'ST_31003477.T_LISSE.value': '4.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2220', 'ST_31003477.Q_LISSE.value': '1980.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}"
495,"2008-04-15 05:30:20,163","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2220', 'ST_31003477.Q_LISSE.value': '1980.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2400', 'ST_31003477.Q_LISSE.value': '2160.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}"
496,"2008-04-15 05:31:00,174","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2400', 'ST_31003477.Q_LISSE.value': '2160.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '1740', 'ST_31003477.Q_LISSE.value': '2160.0', 'ST_31003477.T.value': '4.0', 'ST_31003477.T_LISSE.value': '4.0'}"
497,"2008-04-15 05:31:40,172","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '1740', 'ST_31003477.Q_LISSE.value': '2160.0', 'ST_31003477.T.value': '4.0', 'ST_31003477.T_LISSE.value': '4.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '1980', 'ST_31003477.Q_LISSE.value': '1932.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}"
498,"2008-04-15 05:32:20,157","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '1980', 'ST_31003477.Q_LISSE.value': '1932.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2280', 'ST_31003477.Q_LISSE.value': '1932.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}"
499,"2008-04-15 05:33:00,161","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2280', 'ST_31003477.Q_LISSE.value': '1932.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2160', 'ST_31003477.Q_LISSE.value': '2148.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}"
500,"2008-04-15 05:33:40,165","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2160', 'ST_31003477.Q_LISSE.value': '2148.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2580', 'ST_31003477.Q_LISSE.value': '2292.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}"
501,"2008-04-15 05:34:20,159","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2580', 'ST_31003477.Q_LISSE.value': '2292.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2880', 'ST_31003477.Q_LISSE.value': '2484.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
502,"2008-04-15 05:35:00,165","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2880', 'ST_31003477.Q_LISSE.value': '2484.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3300', 'ST_31003477.Q_LISSE.value': '2916.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
503,"2008-04-15 05:35:40,162","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3300', 'ST_31003477.Q_LISSE.value': '2916.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2760', 'ST_31003477.Q_LISSE.value': '3072.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}"
504,"2008-04-15 05:36:20,154","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2760', 'ST_31003477.Q_LISSE.value': '3072.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2880', 'ST_31003477.Q_LISSE.value': '3060.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
505,"2008-04-15 05:37:00,157","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2880', 'ST_31003477.Q_LISSE.value': '3060.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2280', 'ST_31003477.Q_LISSE.value': '2700.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}"
506,"2008-04-15 05:37:40,162","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2280', 'ST_31003477.Q_LISSE.value': '2700.0', 'ST_31003477.T.value': '5.0', 'ST_31003477.T_LISSE.value': '5.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2340', 'ST_31003477.Q_LISSE.value': '2436.0', 'ST_31003477.T.value': '4.0', 'ST_31003477.T_LISSE.value': '4.0'}"
507,"2008-04-15 05:38:20,168","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2340', 'ST_31003477.Q_LISSE.value': '2436.0', 'ST_31003477.T.value': '4.0', 'ST_31003477.T_LISSE.value': '4.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '1740', 'ST_31003477.Q_LISSE.value': '2124.0', 'ST_31003477.T.value': '4.0', 'ST_31003477.T_LISSE.value': '4.0'}"
508,"2008-04-15 05:39:00,158","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '1740', 'ST_31003477.Q_LISSE.value': '2124.0', 'ST_31003477.T.value': '4.0', 'ST_31003477.T_LISSE.value': '4.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2580', 'ST_31003477.Q_LISSE.value': '2208.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}"
509,"2008-04-15 05:39:40,165","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2580', 'ST_31003477.Q_LISSE.value': '2208.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2340', 'ST_31003477.Q_LISSE.value': '2328.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}"
510,"2008-04-15 05:40:20,172","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2340', 'ST_31003477.Q_LISSE.value': '2328.0', 'ST_31003477.T.value': '6.0', 'ST_31003477.T_LISSE.value': '6.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3540', 'ST_31003477.Q_LISSE.value': '2700.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
511,"2008-04-15 05:41:00,161","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3540', 'ST_31003477.Q_LISSE.value': '2700.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3960', 'ST_31003477.Q_LISSE.value': '3192.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}"
512,"2008-04-15 05:41:40,165","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3960', 'ST_31003477.Q_LISSE.value': '3192.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2940', 'ST_31003477.Q_LISSE.value': '3420.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
513,"2008-04-15 05:42:20,168","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2940', 'ST_31003477.Q_LISSE.value': '3420.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3240', 'ST_31003477.Q_LISSE.value': '3240.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}"
514,"2008-04-15 05:43:00,171","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3240', 'ST_31003477.Q_LISSE.value': '3240.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2820', 'ST_31003477.Q_LISSE.value': '3048.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
515,"2008-04-15 05:43:40,163","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '2820', 'ST_31003477.Q_LISSE.value': '3048.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3180', 'ST_31003477.Q_LISSE.value': '3024.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
516,"2008-04-15 05:44:20,169","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3180', 'ST_31003477.Q_LISSE.value': '3024.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4080', 'ST_31003477.Q_LISSE.value': '3276.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}"
517,"2008-04-15 05:45:00,170","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4080', 'ST_31003477.Q_LISSE.value': '3276.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3840', 'ST_31003477.Q_LISSE.value': '3720.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}"
518,"2008-04-15 05:45:40,165","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3840', 'ST_31003477.Q_LISSE.value': '3720.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3780', 'ST_31003477.Q_LISSE.value': '3864.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
519,"2008-04-15 05:46:20,162","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3780', 'ST_31003477.Q_LISSE.value': '3864.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3600', 'ST_31003477.Q_LISSE.value': '3720.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
520,"2008-04-15 05:47:00,169","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3600', 'ST_31003477.Q_LISSE.value': '3720.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3480', 'ST_31003477.Q_LISSE.value': '3576.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}"
521,"2008-04-15 05:47:40,163","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3480', 'ST_31003477.Q_LISSE.value': '3576.0', 'ST_31003477.T.value': '7.0', 'ST_31003477.T_LISSE.value': '7.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4140', 'ST_31003477.Q_LISSE.value': '3708.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}"
522,"2008-04-15 05:48:20,158","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '4140', 'ST_31003477.Q_LISSE.value': '3708.0', 'ST_31003477.T.value': '11.0', 'ST_31003477.T_LISSE.value': '11.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3360', 'ST_31003477.Q_LISSE.value': '3780.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}"
523,"2008-04-15 05:49:00,164","{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3360', 'ST_31003477.Q_LISSE.value': '3780.0', 'ST_31003477.T.value': '9.0', 'ST_31003477.T_LISSE.value': '9.0'}",{'STRATEGIE_EN_COURS.CONSIGNE_EN_COURS.value': '14'},0,"{'STRATEGIE_EN_COURS.CYCLE.DUREE_CYCLE.value': '120', 'STRATEGIE_EN_COURS.CYCLE.DUREE_VERT_1.value': '120', 'ST_31003477.Q.value': '3660', 'ST_31003477.Q_LISSE.value': '3768.0', 'ST_31003477.T.value': '8.0', 'ST_31003477.T_LISSE.value': '8.0'}"
